sample_id,Cobertura,x,y,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,MSAVI,NDWI,BSI,MBSI,NDSI,MSWI,NDBI,Codigo,geometry_wkt,latitude,longitude 
training_000121,Mineria,-74.888,7.945933428,0.07329999655485153,0.11259999871253967,0.15839999914169312,0.21780000627040863,0.20739999413490295,0.23569999635219574,0.2549999952316284,0.2955000102519989,0.26660001277923584,0.2630999982357025,0.3018999993801117,0.21629999577999115,0.1513734757900238,0.10454396158456802,-0.302048921585083,0.1202845349907875,0.16182410717010498,0.31175321340560913,-0.003455449128523469,0.010713071562349796,9,POINT (4791910.499761 2436492.974009),2436492.974009128,4791910.499760794
training_000122,Mineria,-74.825,7.855264661,0.10830000042915344,0.1534000039100647,0.23080000281333923,0.29840001463890076,0.3662000000476837,0.3865000009536743,0.4041000008583069,0.3946000039577484,0.39899998903274536,0.3792000114917755,0.46320000290870667,0.3840000033378601,0.1388167142868042,0.11491469293832779,-0.26191237568855286,0.16310323774814606,0.21638652682304382,0.334870308637619,0.1254395991563797,0.07997202128171921,9,POINT (4798871.330167 2426437.144747),2426437.1447468004,4798871.330166706
training_000123,Suelo Desnudo,-74.954,7.841645036,0.05104999989271164,0.07810000330209732,0.12049999833106995,0.19359999895095825,0.21410000324249268,0.2669000029563904,0.2894499897956848,0.30090001225471497,0.30605000257492065,0.3034999966621399,0.36559998989105225,0.22894999384880066,0.21698687970638275,0.1475694626569748,-0.42809683084487915,0.1920698881149292,0.3075822591781616,0.5042172074317932,0.08365872502326965,0.0970742329955101,6,POINT (4784651.180521 2424995.319666),2424995.3196663447,4784651.180520726
training_000124,Cuerpos de Agua,-74.639,8.111656947,0.054749999195337296,0.06875000149011612,0.12219999730587006,0.13179999589920044,0.12044999748468399,0.057999998331069946,0.0625,0.05505000054836273,0.042500000447034836,0.04820000007748604,0.019349999725818634,0.012799999676644802,-0.41075727343559265,-0.12434715777635574,0.37884342670440674,0.09947261214256287,-0.7439629435539246,-0.7265983819961548,-0.8229598999023438,-0.4798387289047241,7,POINT (4819510.958934 2454696.740049),2454696.7400493147,4819510.958934444
training_000125,Vegetacion,-74.821,8.071735705,0.035349998623132706,0.033149998635053635,0.06080000102519989,0.03525000065565109,0.10679999738931656,0.38144999742507935,0.46274998784065247,0.44975000619888306,0.5024499893188477,0.4929499924182892,0.23659999668598175,0.11015000194311142,0.8546391725540161,0.6795185208320618,-0.7618255019187927,-0.27962902188301086,0.7406657934188843,0.5911230444908142,0.5151306986808777,-0.3105558454990387,4,POINT (4799422.236427 2450368.497307),2450368.4973072894,4799422.236426565
training_000126,Cuerpos de Agua,-74.814,7.825257821,0.10289999842643738,0.13500000536441803,0.23260000348091125,0.2897999882698059,0.3149000108242035,0.2689000070095062,0.2800999879837036,0.24310000240802765,0.2280000001192093,0.059300001710653305,0.014700000174343586,0.009200000204145908,-0.08763367682695389,-0.06039087101817131,-0.02207273244857788,-0.10782305896282196,-0.9034482836723328,-0.8811160326004028,-0.9384615421295166,-0.8859581351280212,7,POINT (4800026.696982 2423114.504102),2423114.504102342,4800026.696981942
training_000127,Cuerpos de Agua,-74.799,7.796208413,0.06599999964237213,0.07479999959468842,0.12880000472068787,0.16099999845027924,0.164900004863739,0.10939999669790268,0.11400000005960464,0.09489999711513519,0.07850000262260437,0.027499999850988388,0.016100000590085983,0.00930000003427267,-0.25830402970314026,-0.10231303423643112,0.1515422761440277,0.021337954327464104,-0.8181818127632141,-0.7777777910232544,-0.8907809853553772,-0.7099099159240723,7,POINT (4801729.750207 2419895.454495),2419895.454494923,4801729.750207207
training_000128,Vegetacion,-74.96,8.120418421,0.046799998730421066,0.05335000157356262,0.0734499990940094,0.09239999949932098,0.14319999516010284,0.20329999923706055,0.23070000112056732,0.2373500019311905,0.27129998803138733,0.28014999628067017,0.3598000109195709,0.21684999763965607,0.4395754337310791,0.23357920348644257,-0.5273487567901611,0.21739131212234497,0.5913313031196594,0.6609348058700562,0.40242522954940796,0.20505736768245697,4,POINT (4784108.919108 2455822.455959),2455822.4559592563,4784108.919108081
training_000129,Vegetacion,-74.942,8.124447988,0.045099999755620956,0.0551999993622303,0.08335000276565552,0.10279999673366547,0.1534000039100647,0.20669999718666077,0.2317499965429306,0.24654999375343323,0.27059999108314514,0.27254998683929443,0.3403500020503998,0.20364999771118164,0.4114784598350525,0.2270917147397995,-0.4946953356266022,0.1898241490125656,0.5360487699508667,0.6065612435340881,0.32909122109413147,0.15982280671596527,4,POINT (4786068.803487 2456258.581375),2456258.581374824,4786068.803487311
training_000130,Cuerpos de Agua,-74.855,8.050307038,0.0843999981880188,0.10040000081062317,0.15299999713897705,0.1671999990940094,0.16290000081062317,0.09780000150203705,0.10010000318288803,0.0820000022649765,0.06390000134706497,0.020999999716877937,0.014100000262260437,0.010599999688565731,-0.3418940603733063,-0.13152925670146942,0.3021276295185089,-0.003024481004104018,-0.844456672668457,-0.8312387466430664,-0.880764901638031,-0.7065556645393372,7,POINT (4795675.087743 2448016.099787),2448016.099787471,4795675.087743308
training_000131,Mineria,-74.787,7.858887053,0.09350000321865082,0.11840000003576279,0.21240000426769257,0.25839999318122864,0.2777000069618225,0.24160000681877136,0.2508000135421753,0.2175000011920929,0.2061000019311905,0.08429999649524689,0.018400000408291817,0.01269999984651804,-0.08594240993261337,-0.05490289628505707,-0.011863216757774353,-0.0964583158493042,-0.8670520186424255,-0.8405545949935913,-0.9063076376914978,-0.8440017104148865,9,POINT (4803045.184774 2426616.601046),2426616.601045602,4803045.184773929
training_000132,Nubes,-74.647,8.030486016,0.4551999866962433,0.3959999978542328,0.42719998955726624,0.4336000084877014,0.5020999908447266,0.6237999796867371,0.6654000282287598,0.6291000247001648,0.6819000244140625,0.6962000131607056,0.5879999995231628,0.4700999855995178,0.18396538496017456,0.18895810842514038,-0.19113890826702118,-0.0017100769327953458,0.15113545954227448,0.15839244425296783,0.04038948565721512,-0.03376881405711174,1,POINT (4818543.386605 2445726.911518),2445726.911517917,4818543.386605475
training_000133,Vegetacion,-74.643,8.107308695,0.04814999923110008,0.05590000003576279,0.10220000147819519,0.06669999659061432,0.1509999930858612,0.33375000953674316,0.36994999647140503,0.3668999969959259,0.3903999924659729,0.3926999866962433,0.2552500069141388,0.1420000046491623,0.6923431754112244,0.47816410660743713,-0.5642719864845276,-0.13541455566883087,0.5856499671936035,0.4281717836856842,0.3608050048351288,-0.17945832014083862,4,POINT (4819045.469033 2454217.90654),2454217.906540423,4819045.469033118
training_000134,Mineria,-74.813,7.861051745,0.14980000257492065,0.14000000059604645,0.1964000016450882,0.25360000133514404,0.3767000138759613,0.3882000148296356,0.39800000190734863,0.3555999994277954,0.40709999203681946,0.4147000014781952,0.47290000319480896,0.3939000070095062,0.16743269562721252,0.12892857193946838,-0.28840580582618713,0.18893708288669586,0.30185821652412415,0.4131181836128235,0.21667954325675964,0.14158117771148682,9,POINT (4800195.796867 2427071.229278),2427071.229277618,4800195.796867132
training_000135,Cuerpos de Agua,-74.756,8.044109836,0.035999998450279236,0.038600001484155655,0.06449999660253525,0.04540000110864639,0.09860000014305115,0.17710000276565552,0.2312999963760376,0.26260000467300415,0.2223999947309494,0.11620000004768372,0.15719999372959137,0.09070000052452087,0.7051948308944702,0.37898722290992737,-0.6056252121925354,-0.195712611079216,0.5518262386322021,0.41813260316848755,0.33284348249435425,-0.251071959733963,7,POINT (4806611.197301 2447282.669671),2447282.6696709786,4806611.197300762
training_000136,Vegetacion,-74.959,8.120932258,0.04580000042915344,0.05274999886751175,0.07720000296831131,0.08715000003576279,0.13770000636577606,0.20935000479221344,0.23980000615119934,0.24754999577999115,0.26535001397132874,0.28220000863075256,0.30584999918937683,0.17759999632835388,0.47923514246940613,0.2596657872200012,-0.52455735206604,0.13370835781097412,0.556488573551178,0.5969194769859314,0.3416430354118347,0.10534875839948654,4,POINT (4784276.064925 2455878.464783),2455878.464782612,4784276.064925469
training_000137,Suelo Desnudo,-74.934,7.955942615,0.04170000180602074,0.05054999887943268,0.08105000108480453,0.08810000121593475,0.14810000360012054,0.22304999828338623,0.2536500096321106,0.2642500102519989,0.28815001249313354,0.28894999623298645,0.3138999938964844,0.18219999969005585,0.4999290704727173,0.28281667828559875,-0.5305531620979309,0.12165176868438721,0.5616915225982666,0.5895683169364929,0.3481316864490509,0.08587733656167984,6,POINT (4786889.647966 2437622.855857),2437622.8558569057,4786889.647966293
training_000138,Mineria,-74.831,7.884112552,0.14110000431537628,0.18060000240802765,0.26339998841285706,0.3596000075340271,0.3993000090122223,0.39629998803138733,0.4097000062465668,0.4075999855995178,0.4156999886035919,0.3903000056743622,0.5012000203132629,0.4481000006198883,0.0625651404261589,0.0545245036482811,-0.21490313112735748,0.18812976777553558,0.16449815034866333,0.311012327671051,0.10957037657499313,0.10299299657344818,9,POINT (4798241.002437 2429629.415345),2429629.415345076,4798241.002437104
training_000139,Suelo Desnudo,-74.964,7.895948816,0.04535000026226044,0.056299999356269836,0.0856499969959259,0.09525000303983688,0.15185000002384186,0.23520000278949738,0.26919999718666077,0.27480000257492065,0.3045499920845032,0.2952499985694885,0.32499998807907104,0.18950000405311584,0.48520469665527344,0.2836635112762451,-0.5247607231140137,0.1186530813574791,0.5466983914375305,0.5828564763069153,0.33099210262298584,0.08369453996419907,6,POINT (4783509.130372 2431005.127585),2431005.127584803,4783509.130372288
training_000140,Vegetacion,-74.716,8.010874783,0.053700000047683716,0.05139999836683273,0.08820000290870667,0.05979999899864197,0.1412999927997589,0.3109000027179718,0.3752000033855438,0.34150001406669617,0.4075999855995178,0.3928999900817871,0.24449999630451202,0.12439999729394913,0.7019686102867126,0.4610762596130371,-0.5894810557365417,-0.1270797699689865,0.6069667935371399,0.46979257464408875,0.35070574283599854,-0.1655290424823761,4,POINT (4810943.37087 2443589.917435),2443589.917434888,4810943.370869903
training_000141,Bosque Natural,-74.774,7.87991884,0.030500000342726707,0.02500000037252903,0.04879999905824661,0.02329999953508377,0.09059999883174896,0.29600000381469727,0.36070001125335693,0.3440999984741211,0.39489999413490295,0.3801000118255615,0.16269999742507935,0.06319999694824219,0.8731627464294434,0.5778204202651978,-0.7515907287597656,-0.3298504948616028,0.749462366104126,0.5385342836380005,0.4612716734409332,-0.35793212056159973,2,POINT (4804551.227878 2429138.52417),2429138.524170142,4804551.227877772
training_000142,Cuerpos de Agua,-74.811,7.914084781,0.06069999933242798,0.03959999978542328,0.07680000364780426,0.04659999907016754,0.12460000067949295,0.3111000061035156,0.36489999294281006,0.40959998965263367,0.39989998936653137,0.25440001487731934,0.17059999704360962,0.09000000357627869,0.795703649520874,0.5912100672721863,-0.684210479259491,-0.3481392562389374,0.570902407169342,0.3791430592536926,0.31771597266197205,-0.41192692518234253,7,POINT (4800383.070652 2432933.874308),2432933.874307615,4800383.070652426
training_000143,Cuerpos de Agua,-74.639,8.105667331,0.04684999957680702,0.06920000165700912,0.1290999948978424,0.13660000264644623,0.1298999935388565,0.06864999979734421,0.0791499987244606,0.06379999965429306,0.0544000007212162,0.16744999587535858,0.019600000232458115,0.013299999758601189,-0.3632734715938568,-0.11698663979768753,0.33851733803749084,0.08022130280733109,-0.7490397095680237,-0.7363819479942322,-0.8225483894348145,-0.5299760103225708,7,POINT (4819439.602075 2454034.855532),2454034.8555321647,4819439.60207524
training_000144,Suelo Desnudo,-74.911,7.886579555,0.046799998730421066,0.04670000076293945,0.07940000295639038,0.06650000065565109,0.13699999451637268,0.2809999883174896,0.3156999945640564,0.3321000039577484,0.35339999198913574,0.352400004863739,0.2563999891281128,0.13619999587535858,0.6663321852684021,0.43061473965644836,-0.6140947937965393,-0.07966369390487671,0.5881077647209167,0.5270994305610657,0.34385791420936584,-0.12863214313983917,6,POINT (4789431.132179 2429941.659034),2429941.659033561,4789431.132178627
training_000145,Vegetacion,-74.964,8.124231635,0.0478999987244606,0.05220000073313713,0.07680000364780426,0.09104999899864197,0.1391499936580658,0.20829999446868896,0.23794999718666077,0.24674999713897705,0.2747499942779541,0.27845001220703125,0.35804998874664307,0.21570000052452087,0.46092361211776733,0.2505287230014801,-0.5252665281295776,0.2007218599319458,0.5945223569869995,0.6467747092247009,0.40635696053504944,0.184027761220932,4,POINT (4783708.681863 2456246.032413),2456246.032413364,4783708.681862509
training_000146,Mineria,-74.844,7.94922928,0.13750000298023224,0.18320000171661377,0.259799987077713,0.3580000102519989,0.43459999561309814,0.430400013923645,0.445499986410141,0.4101000130176544,0.44690001010894775,0.4359999895095825,0.5406000018119812,0.47839999198913574,0.06782971322536469,0.059169918298721313,-0.22436188161373138,0.20463837683200836,0.20320497453212738,0.35082462430000305,0.14395023882389069,0.13726726174354553,9,POINT (4796779.23581 2436835.446555),2436835.4465553924,4796779.235809872
training_000147,Bosque Natural,-74.916,8.127949069,0.028550000861287117,0.026399999856948853,0.05034999921917915,0.025800000876188278,0.08420000225305557,0.28025001287460327,0.3422999978065491,0.35179999470710754,0.3859499990940094,0.37014999985694885,0.1725499927997589,0.06989999860525131,0.8633474707603455,0.5805745720863342,-0.7495959401130676,-0.3119417428970337,0.7398537993431091,0.5482279062271118,0.4608150124549866,-0.3418518304824829,2,POINT (4789013.686103 2456631.679652),2456631.67965172,4789013.686102528
training_000148,Bosque Natural,-74.748,7.852228075,0.03310000151395798,0.026399999856948853,0.03920000046491623,0.024900000542402267,0.06599999964237213,0.20229999721050262,0.2483000010251999,0.249099999666214,0.28540000319480896,0.301800012588501,0.13279999792575836,0.0568000003695488,0.8182481527328491,0.41331613063812256,-0.7280610203742981,-0.2719298303127289,0.6842105388641357,0.5441860556602478,0.39045286178588867,-0.30452999472618103,2,POINT (4807374.596419 2426065.179529),2426065.179529052,4807374.596418845
training_000149,Cuerpos de Agua,-74.963,7.904959316,0.03215000033378601,0.033250000327825546,0.050200000405311584,0.02979999966919422,0.06019999831914902,0.10485000163316727,0.13555000722408295,0.05974999815225601,0.1376499980688095,0.13169999420642853,0.0892999991774559,0.043299999088048935,0.33445000648498535,0.05634155124425888,-0.08685764670372009,0.12305516749620438,0.49958017468452454,0.2802867293357849,0.18467852473258972,0.19825562834739685,7,POINT (4783727.503995 2432000.408647),2432000.408647166,4783727.503995271
training_000150,Cuerpos de Agua,-74.872,7.916204828,0.041099999099969864,0.041999999433755875,0.06880000233650208,0.053700000047683716,0.10610000044107437,0.17249999940395355,0.18479999899864197,0.1695999950170517,0.20749999582767487,0.24469999969005585,0.14740000665187836,0.08290000259876251,0.5190326571464539,0.20423544943332672,-0.42281877994537354,-0.025442179292440414,0.46593737602233887,0.3635522723197937,0.2137628197669983,-0.07003150880336761,7,POINT (4793760.697136 2433197.59656),2433197.596559968,4793760.697136201
training_000151,Bosque Natural,-74.834,7.839032979,0.03869999945163727,0.034299999475479126,0.061799999326467514,0.04259999841451645,0.10480000078678131,0.2257000058889389,0.25870001316070557,0.2809000015258789,0.28690001368522644,0.31949999928474426,0.19300000369548798,0.09679999947547913,0.7366306185722351,0.4159276783466339,-0.6393346786499023,-0.14451706409454346,0.638370156288147,0.5149136781692505,0.3888092041015625,-0.18548215925693512,2,POINT (4797913.933578 2424646.692606),2424646.6926064626,4797913.933577817
training_000152,Cuerpos de Agua,-74.801,7.895510204,0.09960000216960907,0.08110000193119049,0.14219999313354492,0.17960000038146973,0.1785999983549118,0.12359999865293503,0.1331000030040741,0.10830000042915344,0.09290000051259995,0.12720000743865967,0.02979999966919422,0.022700000554323196,-0.24765543639659882,-0.10768106579780579,0.13532932102680206,0.050150446593761444,-0.7153772711753845,-0.6534883379936218,-0.7755808234214783,-0.5684286952018738,7,POINT (4801569.909281 2430875.083597),2430875.083596501,4801569.909280512
training_000153,Suelo Desnudo,-74.745,7.814878827,0.05350000038743019,0.05220000073313713,0.08049999922513962,0.08219999819993973,0.14949999749660492,0.2556000053882599,0.2915000021457672,0.29100000858306885,0.3237000107765198,0.3231000006198883,0.3305000066757202,0.19280000030994415,0.5594855546951294,0.3348410427570343,-0.5666218400001526,0.09194336831569672,0.601647675037384,0.6082724928855896,0.40218183398246765,0.06355591118335724,6,POINT (4807268.353453 2421794.519596),2421794.5195955406,4807268.353452899
training_000154,Cuerpos de Agua,-74.779,7.815445765,0.06939999759197235,0.08299999684095383,0.14720000326633453,0.18440000712871552,0.19130000472068787,0.12860000133514404,0.13529999554157257,0.10970000177621841,0.09380000084638596,0.049300000071525574,0.01769999973475933,0.012600000016391277,-0.25399523973464966,-0.112196184694767,0.14597119390964508,0.02380954474210739,-0.824839174747467,-0.7853244543075562,-0.8720812201499939,-0.7221350073814392,7,POINT (4803888.959833 2422013.186639),2422013.1866391106,4803888.959832897
training_000155,Bosque Natural,-74.655,7.833848881,0.027899999171495438,0.019999999552965164,0.0284000001847744,0.016100000590085983,0.0706000030040741,0.2013999968767166,0.24979999661445618,0.1981000006198883,0.28780001401901245,0.32670000195503235,0.1436000019311905,0.056699998676776886,0.8496732115745544,0.3468969166278839,-0.7492273449897766,-0.15457913279533386,0.7983719706535339,0.669767439365387,0.557692289352417,-0.15949663519859314,2,POINT (4817549.681724 2423992.008454),2423992.00845402,4817549.681724069
training_000156,Suelo Desnudo,-74.839,7.799425643,0.039500001817941666,0.05040000006556511,0.07129999995231628,0.07919999957084656,0.12530000507831573,0.18649999797344208,0.21080000698566437,0.22599999606609344,0.24300000071525574,0.3280999958515167,0.260699987411499,0.1543000042438507,0.4809960722923279,0.24280644953250885,-0.5203498005867004,0.10303422808647156,0.5339805483818054,0.5704818964004517,0.3216274380683899,0.07129646837711334,6,POINT (4808384.752671 2425047.88285),2425047.882849711,4808384.752670661
training_000157,Nubes,-74.655,7.989937721,0.4408999979496002,0.5523999929428101,0.5248000025749207,0.503600001335144,0.5648999810218811,0.6150000095367432,0.638700008392334,0.646399974822998,0.6521999835968018,0.6585999727249146,0.6172000169754028,0.5274999737739563,0.12417389452457428,0.13218453526496887,-0.10382511466741562,-0.03362646698951721,0.10135618597269058,0.08091069757938385,0.023179102689027786,-0.023108545690774918,1,POINT (4817648.768155 2441247.746542),2441247.7465418605,4817648.768155158
training_000158,Bosque Natural,-74.64,7.889506112,0.04430000111460686,0.04230000078678131,0.05700000002980232,0.03590000048279762,0.0812000036239624,0.2328999936580658,0.29019999504089355,0.30239999294281006,0.3190999925136566,0.2976999878883362,0.15049999952316284,0.06279999762773514,0.7877623438835144,0.4694649279117584,-0.6828046441078186,-0.2980606257915497,0.6148068904876709,0.4506024122238159,0.2725430428981781,-0.33539411425590515,2,POINT (4819266.845501 2430138.302755),2430138.3027547705,4819266.8455007775
training_000159,Vegetacion,-74.792,8.104935688,0.1472499966621399,0.24539999663829803,0.2320999950170517,0.20649999380111694,0.32214999198913574,0.39135000109672546,0.40755000710487366,0.42465001344680786,0.4283500015735626,0.3806999921798706,0.45385000109672546,0.28850001096725464,0.3456389307975769,0.27759701013565063,-0.29318615794181824,-0.007291051559150219,0.37457409501075745,0.32327431440353394,0.16565659642219543,0.03323845937848091,4,POINT (4802661.953579 2454024.814723),2454024.8147227936,4802661.953579064
training_000160,Vegetacion,-74.892,8.116267155,0.04194999858736992,0.04755000025033951,0.08264999836683273,0.07530000060796738,0.14605000615119934,0.2793000042438507,0.31540000438690186,0.33550000190734863,0.35565000772476196,0.3562000095844269,0.2926500141620636,0.14865000545978546,0.6333982348442078,0.41400235891342163,-0.6046873331069946,-0.02010650746524334,0.5907052755355835,0.5595523715019226,0.3275284767150879,-0.06821616739034653,4,POINT (4791592.008508 2455327.908425),2455327.908424884,4791592.008507603
training_000161,Bosque Natural,-74.629,7.991232254,0.042899999767541885,0.029200000688433647,0.039400000125169754,0.024399999529123306,0.05180000141263008,0.1444000005722046,0.1867000013589859,0.1551000028848648,0.19939999282360077,0.2281000018119812,0.08640000224113464,0.035999998450279236,0.7281337380409241,0.2455197274684906,-0.5948586463928223,-0.24906811118125916,0.5595667958259583,0.37360891699790955,0.19205297529697418,-0.2844720482826233,2,POINT (4820519.057639 2441379.422305),2441379.4223048165,4820519.05763889
training_000162,Cuerpos de Agua,-74.809,7.832532338,0.09889999777078629,0.13300000131130219,0.23520000278949738,0.287200003862381,0.3133000135421753,0.26660001277923584,0.27950000762939453,0.24480000138282776,0.2257000058889389,0.07329999655485153,0.018400000408291817,0.013100000098347664,-0.07969925552606583,-0.05490434914827347,-0.019999997690320015,-0.1056482270359993,-0.8795811533927917,-0.8548895716667175,-0.9127539396286011,-0.8601823449134827,7,POINT (4800604.20067 2423916.301224),2423916.3012244343,4800604.20067039
training_000163,Bosque Natural,-74.898,7.804628135,0.03909999877214432,0.03440000116825104,0.05180000141263008,0.03750000149011612,0.08429999649524689,0.20919999480247498,0.24660000205039978,0.24729999899864197,0.275299996137619,0.3028999865055084,0.1671999990940094,0.08160000294446945,0.7366573214530945,0.37466439604759216,-0.6536275148391724,-0.15830591320991516,0.6336101293563843,0.526940643787384,0.37027707695961,-0.19324487447738647,2,POINT (4790829.011343 2420874.114922),2420874.1149219447,4790829.011342874
training_000164,Nubes,-74.693,7.965630841,0.6676999926567078,0.6711999773979187,0.6944000124931335,0.699999988079071,0.7924000024795532,0.8471999764442444,0.8483999967575073,0.8255000114440918,0.866599977016449,0.9711999893188477,0.8676999807357788,0.7361000180244446,0.082268126308918,0.0983283743262291,-0.08625566959381104,0.023169292137026787,0.10697199404239655,0.11094038188457489,0.02513754554092884,0.024923203513026237,1,POINT (4817176.259104 2438036.383945),2438036.38394493,4817176.259104497
training_000165,Nubes,-74.64,8.090479815,0.7807999849319458,0.7376000285148621,0.7239999771118164,0.7233999967575073,0.8328999876976013,0.8355000019073486,0.8551999926567078,0.8119000196456909,0.8543499708175659,1.0494999885559082,0.7956500053405762,0.665149986743927,0.05764347314834595,0.06928921490907669,-0.05723031610250473,-0.009923268109560013,0.047562625259160995,0.04714903235435486,-0.04195024445652962,-0.010108559392392635,1,POINT (4810741.073366 2446484.538768),2446484.53876848,4810741.073366293
training_000166,Bosque Natural,-74.712,7.833307733,0.02930000051856041,0.020999999716877937,0.0414000004529953,0.023399999365210533,0.07320000231266022,0.2653999924659729,0.30410000681877136,0.3050999939441681,0.3407000005245209,0.36000001430511475,0.148499995470047,0.061900001019239426,0.8575342297554016,0.5139195919036865,-0.7610389590263367,-0.3096385598182678,0.727748692035675,0.5639810562133789,0.4513481855392456,-0.3452380895614624,2,POINT (4811277.685625 2423957.31257),2423957.312570492,4811277.6856248425
training_000167,Bosque Natural,-74.676,8.000283673,0.027000000700354576,0.01810000091791153,0.022299999371170998,0.014700000174343586,0.03579999879002571,0.11320000141859055,0.13369999825954437,0.12600000202655792,0.1469999998807907,0.22709999978542328,0.061400000005960464,0.023600000888109207,0.7910447716712952,0.2145683616399765,-0.6992582678794861,-0.30881017446517944,0.6136662364006042,0.46714457869529724,0.23237599432468414,-0.3447171747684479,2,POINT (4815325.833916 2442400.931807),2442400.93180746,4815325.833915766
training_000168,Vegetacion,-74.802,8.114698599,0.07325000315904617,0.07540000230073929,0.1168999969959259,0.10980000346899033,0.18479999899864197,0.28395000100135803,0.31154999136924744,0.3086499869823456,0.3409000039100647,0.30239999294281006,0.29809999465942383,0.19584999978542328,0.47520607709884644,0.3024733066558838,-0.45059335231781006,0.03011554852128029,0.46163272857666016,0.43662652373313904,0.2815311551094055,-0.01738770864903927,4,POINT (4801471.888817 2455109.495208),2455109.49520765,4801471.888816744
training_000169,Vegetacion,-74.816,8.11689862,0.04295000061392784,0.054999999701976776,0.09769999980926514,0.08229999989271164,0.17235000431537628,0.27320000529289246,0.3052000105381012,0.3012000024318695,0.33215001225471497,0.2754499912261963,0.21025000512599945,0.12039999663829803,0.5707952976226807,0.3494020104408264,-0.5101529359817505,-0.09811174869537354,0.4373611509799957,0.3654814064502716,0.18796248733997345,-0.17782773077487946,4,POINT (4800000.388011 2455359.298719),2455359.298718825,4800000.388011185
training_000170,Cuerpos de Agua,-74.733,8.086373459,0.03415000066161156,0.03254999965429306,0.04859999939799309,0.04895000159740448,0.051600001752376556,0.02019999921321869,0.02085000090301037,0.01924999989569187,0.01590000092983246,0.006599999964237213,0.009750000201165676,0.0071000000461936,-0.4354838728904724,-0.05435314401984215,0.4325718581676483,0.062443457543849945,-0.6678023934364319,-0.6658097505569458,-0.746654748916626,-0.32758620381355286,7,POINT (4809094.985179 2451944.690483),2451944.690482968,4809094.985179445
training_000171,Mineria,-74.828,7.872860336,0.12870000302791595,0.1273999959230423,0.19900000095367432,0.31439998745918274,0.39969998598098755,0.4147999882698059,0.4185999929904938,0.3684000074863434,0.4049000144004822,0.4016000032424927,0.4781999886035919,0.3758000135421753,0.07908614724874496,0.06458502262830734,-0.29855480790138245,0.23036321997642517,0.2066616266965866,0.41228586435317993,0.08895976096391678,0.12969523668289185,9,POINT (4798595.582302 2428383.780377),2428383.780377084,4798595.582302342
training_000172,Bosque Natural,-74.732,7.898963779,0.027699999511241913,0.021900000050663948,0.04230000078678131,0.021299999207258224,0.08049999922513962,0.2635999917984009,0.335099995136261,0.33480000495910645,0.36550000309944153,0.3490999937057495,0.14949999749660492,0.05909999832510948,0.8803706765174866,0.5704308748245239,-0.7756563425064087,-0.35241708159446716,0.7505854964256287,0.5589154958724976,0.4701492488384247,-0.3826141059398651,2,POINT (4809108.028433 2431224.96809),2431224.968090313,4809108.028432571
training_000173,Suelo Desnudo,-74.925,7.796235365,0.04704999923706055,0.05730000138282776,0.08470000326633453,0.09104999899864197,0.14509999752044678,0.2243500053882599,0.24979999661445618,0.2713499963283539,0.2872999906539917,0.29455000162124634,0.3062500059604645,0.18559999763965607,0.49751654267311096,0.2872210741043091,-0.5242241024971008,0.094565749168396,0.5416561961174011,0.5666965246200562,0.3417675793170929,0.06042245402932167,6,POINT (4787858.739296 2419959.59344),2419959.5934402896,4787858.739296442
training_000174,Suelo Desnudo,-74.902,8.107793989,0.03815000131726265,0.044449999928474426,0.07559999823570251,0.0640999972820282,0.14270000159740448,0.2766000032424927,0.31220000982284546,0.3068000078201294,0.3552500009536743,0.35295000672340393,0.2703000009059906,0.13695000112056732,0.6543542742729187,0.39995086193084717,-0.6046025156974792,-0.024575233459472656,0.6166267991065979,0.5628794431686401,0.36234769225120544,-0.06324727833271027,6,POINT (4790862.707087 2453800.203226),2453800.2032259936,4790862.70708678
training_000175,Mineria,-74.837,7.871135013,0.17149999737739563,0.20440000295639038,0.27639999985694885,0.34880000352859497,0.40389999747276306,0.4162999987602234,0.421099990606308,0.39879998564720154,0.42179998755455017,0.4242999851703644,0.4429999887943268,0.3707999885082245,0.06688065826892853,0.05746684595942497,-0.18127959966659546,0.13519713282585144,0.11896941810846329,0.23158186674118042,0.030572520568966866,0.05250653997063637,9,POINT (4797555.392699 2428197.579854),2428197.5798539803,4797555.392698878
training_000176,Mineria,-74.86,8.016589338,0.0868000015616417,0.08739999681711197,0.1348000019788742,0.20839999616146088,0.2549000084400177,0.27720001339912415,0.29260000586509705,0.2734000086784363,0.2953000068664551,0.3359000086784363,0.4187999963760376,0.31700000166893005,0.13491077721118927,0.08918692171573639,-0.33953943848609924,0.2696356177330017,0.3354592025279999,0.513005793094635,0.2066996693611145,0.21005487442016602,9,POINT (4795070.58887 2444290.809604),2444290.8096039947,4795070.5888703205
training_000177,Vegetacion,-74.936,8.107640095,0.042649999260902405,0.052650000900030136,0.08020000159740448,0.0851999968290329,0.1395999938249588,0.23774999380111694,0.2673499882221222,0.2747499942779541,0.30390000343322754,0.3016499876976013,0.3138999938964844,0.18154999613761902,0.5266008973121643,0.3044973313808441,-0.5481053590774536,0.09869235754013062,0.5730393528938293,0.5929967164993286,0.36119961738586426,0.06650811433792114,4,POINT (4786775.082943 2454396.728893),2454396.7288933825,4786775.08294344
